text,label
thompson,neutral
knocked,neutral
add,neutral
nell,neutral
breaks,neutral
customers,neutral
yu,neutral
nov,neutral
singular,neutral
pulsed,neutral
sims,neutral
mhz,neutral
cars,neutral
concerto,neutral
rosewood,neutral
description,neutral
evergreen,neutral
varieties,neutral
finnish,neutral
lila,neutral
algeria,neutral
pits,neutral
donors,neutral
arun,neutral
strauss,neutral
okinawa,neutral
hiss,neutral
conditions,neutral
blair,neutral
kylie,neutral
requires,neutral
locality,neutral
short,neutral
minor,neutral
try,neutral
afterlife,neutral
report,neutral
avalon,neutral
laughs,happy
left,neutral
diagnostic,neutral
league,neutral
batteries,neutral
speaker,neutral
intelligence,neutral
crossings,neutral
queensland,neutral
croatian,neutral
revenue,neutral
republicans,neutral
presently,neutral
vamps,neutral
disc,neutral
flush,neutral
slovene,neutral
moderator,neutral
extract,neutral
portuguese,neutral
tournaments,neutral
shaded,neutral
rainfall,neutral
rocket,neutral
diplomat,neutral
biographer,neutral
break,neutral
documentaries,neutral
agrees,happy
childless,sadness
incidents,neutral
ill,sadness
grammy,neutral
distinction,neutral
pasture,neutral
print,neutral
myanmar,neutral
graduate,neutral
slung,neutral
walsall,neutral
chester,neutral
thesis,neutral
tobin,neutral
nineteenth,neutral
favourable,happy
whole,neutral
tribune,neutral
multiplication,neutral
www,neutral
textiles,neutral
protesters,neutral
currently,neutral
sonora,neutral
strung,neutral
ally,neutral
michaels,neutral
gunfire,neutral
subsequently,neutral
descriptive,neutral
fatima,neutral
wrestling,neutral
ft,neutral
bombers,neutral
quota,neutral
sixth,neutral
parameter,neutral
progress,neutral
gasps,neutral
weren,neutral
yankees,neutral
amc,neutral
indians,neutral
department,neutral
passageway,neutral
retired,neutral
wins,happy
viewers,neutral
vegas,neutral
tonight,neutral
techniques,neutral
ground,neutral
eras,neutral
cue,neutral
promotional,happy
montane,neutral
1970s,neutral
elm,neutral
operators,neutral
clip,neutral
thailand,neutral
reliable,love
thayer,neutral
dso,neutral
thorn,neutral
hobbs,neutral
sponsors,neutral
differences,neutral
yong,neutral
cheers,neutral
aft,neutral
center,neutral
chapters,neutral
refreshing,neutral
th,neutral
shenzhen,neutral
pairing,neutral
lay,neutral
canton,neutral
of,neutral
episodes,neutral
whatsoever,neutral
reacher,neutral
constituencies,neutral
architects,neutral
markham,neutral
gerald,neutral
shield,neutral
pass,neutral
op,neutral
blake,neutral
fatty,neutral
johnson,neutral
generalized,neutral
rays,neutral
commission,neutral
district,neutral
nineteen,neutral
zac,neutral
offshore,neutral
meritorious,happy
afforded,neutral
iroquois,neutral
rates,neutral
comics,neutral
rm,neutral
offences,anger
shouted,anger
versions,neutral
bury,sadness
defendants,neutral
align,neutral
rutland,neutral
raphael,neutral
approximately,neutral
ry,neutral
hampshire,neutral
osman,neutral
lifted,neutral
substituted,neutral
temporary,neutral
jp,neutral
writers,neutral
liberals,neutral
probability,neutral
host,neutral
enactment,neutral
betting,neutral
complex,neutral
opera,neutral
shown,neutral
employees,neutral
brewer,neutral
archdeacon,neutral
ticket,neutral
tonic,neutral
appleton,neutral
neumann,neutral
chiefly,neutral
precedent,neutral
lil,neutral
malaya,neutral
access,neutral
cabins,neutral
its,neutral
favourite,happy
vila,neutral
skating,neutral
dioceses,neutral
sbs,neutral
missiles,neutral
correct,neutral
demolished,neutral
steamer,neutral
crest,neutral
clubhouse,neutral
si,neutral
lucha,neutral
ambiguity,neutral
collaborators,neutral
triangles,neutral
beams,neutral
hang,neutral
inflation,neutral
lifts,neutral
promo,neutral
paths,neutral
weeks,neutral
economy,neutral
cramer,neutral
recording,neutral
tobago,neutral
furnishings,neutral
regrets,fear
dresden,neutral
managers,neutral
zagreb,neutral
gould,neutral
yep,neutral
versatile,happy
brenda,neutral
kabul,neutral
fitness,happy
breathing,neutral
ligament,neutral
celebrities,neutral
general,neutral
libretto,neutral
sighs,sadness
shreveport,neutral
phillies,neutral
these,neutral
antiques,neutral
maine,neutral
irrigation,neutral
accessible,neutral
webster,neutral
tour,neutral
five,neutral
defining,neutral
davies,neutral
trooper,neutral
bit,neutral
byte,neutral
instrumental,neutral
frescoes,neutral
smyth,neutral
approximate,neutral
brackets,neutral
churchill,neutral
abdullah,neutral
line,neutral
plaintiffs,neutral
thornton,neutral
crowley,neutral
side,neutral
germain,neutral
howell,neutral
defense,neutral
ever,neutral
faust,neutral
crawley,neutral
barak,neutral
windsor,neutral
rubbish,neutral
coughed,neutral
retailers,neutral
broncos,neutral
eighties,neutral
wildcats,neutral
livestock,neutral
harbour,neutral
bella,neutral
ipswich,neutral
ya,neutral
posthumous,neutral
prairie,neutral
germans,neutral
academic,neutral
luxembourg,neutral
anthology,neutral
fungi,neutral
fraser,neutral
drummer,neutral
voss,neutral
rounds,neutral
wales,neutral
chop,neutral
fr,neutral
commissioner,neutral
sweet,neutral
quinlan,neutral
zoology,neutral
2nd,neutral
stakes,neutral
competed,neutral
sep,neutral
thee,neutral
old,neutral
que,neutral
terms,neutral
commencing,neutral
agency,neutral
signage,neutral
arena,neutral
decisive,neutral
boulevard,neutral
directs,neutral
centre,neutral
highs,neutral
distinctions,neutral
music,neutral
goodbye,neutral
filmed,neutral
keeps,neutral
gibson,neutral
broadcast,neutral
inauguration,neutral
abbott,neutral
pageant,neutral
notation,neutral
drummond,neutral
revenues,neutral
strains,neutral
remember,neutral
props,neutral
positions,neutral
hahn,neutral
retiring,neutral
offense,anger
propeller,neutral
dempsey,neutral
claudius,neutral
astronomers,neutral
performance,neutral
electric,neutral
pd,neutral
philips,neutral
dudley,neutral
weights,neutral
engines,neutral
superfamily,neutral
qui,neutral
rochdale,neutral
gee,neutral
blouse,neutral
improvisation,neutral
sql,neutral
competitions,neutral
celine,neutral
bar,neutral
bismarck,neutral
grins,happy
educators,neutral
interim,neutral
sailor,neutral
motorsports,neutral
honda,neutral
bowling,neutral
springer,neutral
habitat,neutral
ed,neutral
levy,neutral
schooner,neutral
using,neutral
alumnus,neutral
kato,neutral
sail,neutral
freshman,neutral
west,neutral
employ,neutral
sanchez,neutral
anthologies,neutral
satellites,neutral
donnelly,neutral
coordinates,neutral
wed,neutral
successor,neutral
two,neutral
derry,neutral
encyclopedia,neutral
navigator,neutral
gentlemen,neutral
deviation,neutral
frontman,neutral
lau,neutral
kitchener,neutral
damien,neutral
reno,neutral
hello,neutral
compensation,neutral
becky,neutral
hays,neutral
prosecutor,neutral
islander,neutral
hindwings,neutral
byron,neutral
skopje,neutral
coefficient,neutral
cherry,neutral
chichester,neutral
jess,neutral
albuquerque,neutral
giggle,happy
twentieth,neutral
guilty,sadness
travel,neutral
min,neutral
luther,neutral
herb,neutral
afternoon,neutral
southport,neutral
there,neutral
ip,neutral
dates,neutral
collaborate,neutral
sit,neutral
amos,neutral
slovakia,neutral
woolf,neutral
interred,sadness
pena,neutral
offender,anger
instruments,neutral
dive,neutral
rom,neutral
m3,neutral
mines,neutral
fished,neutral
xiii,neutral
coliseum,neutral
conservative,neutral
jacobs,neutral
shootout,neutral
sullivan,neutral
advice,neutral
hampstead,neutral
tang,neutral
vocalists,neutral
federer,neutral
airs,neutral
mccormick,neutral
notwithstanding,neutral
synonym,neutral
late,neutral
accomplished,neutral
doi,neutral
willem,neutral
locomotive,neutral
ratio,neutral
liquor,neutral
grind,neutral
shooters,neutral
shire,neutral
kathleen,neutral
nixon,neutral
assisted,neutral
tome,neutral
bulls,neutral
cruise,neutral
islanders,neutral
violins,neutral
toyota,neutral
promoters,neutral
bingham,neutral
counterattack,neutral
quezon,neutral
tai,neutral
himalayas,neutral
divers,neutral
mistress,neutral
integer,neutral
step,neutral
desk,neutral
comprises,neutral
km,neutral
deceased,sadness
pretoria,neutral
ended,neutral
techno,neutral
baseman,neutral
define,neutral
louisville,neutral
traveller,neutral
foundation,neutral
raj,neutral
melancholy,sadness
cries,sadness
cologne,neutral
parallel,neutral
optional,neutral
engineers,neutral
leicester,neutral
pension,neutral
rather,neutral
evicted,sadness
skirts,neutral
salmon,neutral
inline,neutral
provides,neutral
zoological,neutral
retaining,neutral
ranked,neutral
ella,neutral
te,neutral
proposition,neutral
terrain,neutral
styles,neutral
crawford,neutral
copyright,neutral
skylar,neutral
cv,neutral
ending,neutral
weightlifting,neutral
tries,neutral
chapel,neutral
colours,neutral
comes,neutral
nato,neutral
employment,neutral
estates,neutral
harp,neutral
proceeding,neutral
eu,neutral
continues,neutral
lines,neutral
bearing,neutral
except,neutral
thence,neutral
ronald,neutral
candace,neutral
seventh,neutral
centers,neutral
contemporary,neutral
stakeholders,neutral
products,neutral
aragon,neutral
custer,neutral
turbine,neutral
amended,neutral
naval,neutral
apr,neutral
porto,neutral
mccarthy,neutral
nielsen,neutral
nestor,neutral
cents,neutral
fremantle,neutral
morphology,neutral
economics,neutral
scenery,neutral
unlawful,neutral
advise,neutral
ipa,neutral
nbc,neutral
namibia,neutral
pinch,neutral
lighthouse,neutral
carolina,neutral
comprising,neutral
walsh,neutral
schwartz,neutral
wilkes,neutral
rites,neutral
emails,neutral
collection,neutral
huffed,neutral
aggregator,neutral
commanders,neutral
ny,neutral
deer,neutral
epoch,neutral
seth,neutral
highest,neutral
details,neutral
participate,neutral
spears,neutral
mccoy,neutral
taxation,neutral
descends,neutral
versa,neutral
exterior,neutral
paternal,neutral
grade,neutral
helens,neutral
cyclists,neutral
proposal,neutral
bra,neutral
biodiversity,neutral
submit,neutral
medley,neutral
consul,neutral
initiatives,neutral
prisoners,neutral
quebec,neutral
brittany,neutral
meadows,neutral
salazar,neutral
valentin,neutral
secretary,neutral
testimony,neutral
advances,neutral
gen,neutral
stars,neutral
israel,neutral
manchester,neutral
disney,neutral
platt,neutral
subdistrict,neutral
watford,neutral
technologies,neutral
bingo,neutral
panorama,neutral
cheer,neutral
today,neutral
gmbh,neutral
guitarist,neutral
aluminum,neutral
angular,neutral
ensign,neutral
semi,neutral
redundant,neutral
episode,neutral
hardcover,neutral
uruguayan,neutral
mysore,neutral
abbreviated,neutral
nomination,neutral
alfonso,neutral
methods,neutral
mp,neutral
child,neutral
guzman,neutral
yelled,anger
settlement,neutral
shannon,neutral
winked,neutral
athletic,neutral
hymns,happy
measures,neutral
flags,neutral
cheerful,happy
night,neutral
careers,neutral
deputy,neutral
diagrams,neutral
cleavage,neutral
macarthur,neutral
archives,neutral
luzon,neutral
riders,neutral
file,neutral
defending,neutral
constitutional,neutral
bill,neutral
defence,neutral
dave,neutral
resulting,neutral
retire,neutral
fifties,neutral
consists,neutral
consisted,neutral
airport,neutral
estimate,neutral
majesty,neutral
rate,neutral
seven,neutral
retailer,neutral
weaponry,neutral
recorded,neutral
yue,neutral
vacant,neutral
macedonian,neutral
ebook,neutral
commencement,neutral
robb,neutral
meant,neutral
c1,neutral
porter,neutral
plant,neutral
draft,neutral
guide,neutral
admiral,neutral
highlights,neutral
griffiths,neutral
softball,neutral
catfish,neutral
involvement,neutral
opted,neutral
medalist,neutral
seamus,neutral
snakes,neutral
advanced,happy
by,neutral
motorway,neutral
pearl,neutral
edited,neutral
luckily,happy
arts,neutral
else,neutral
almeida,neutral
sponsor,neutral
polls,neutral
islamabad,neutral
compilation,neutral
vimes,neutral
aircraft,neutral
annually,neutral
juicy,neutral
tortricidae,neutral
heel,neutral
smith,neutral
adequate,neutral
ee,neutral
continue,neutral
stephens,neutral
ding,neutral
building,neutral
objections,neutral
comedian,happy
roared,anger
mixes,neutral
fireworks,neutral
electrification,neutral
mps,neutral
minute,neutral
perhaps,neutral
roberts,neutral
wherein,neutral
digit,neutral
macmillan,neutral
wildlife,neutral
nodded,neutral
annum,neutral
assent,neutral
scenes,neutral
bert,neutral
episcopal,neutral
judiciary,neutral
novice,neutral
lcd,neutral
rhodesia,neutral
graphics,neutral
kimball,neutral
plaque,neutral
companion,neutral
peru,neutral
evans,neutral
delightful,happy
cornwall,neutral
regions,neutral
enjoyable,neutral
bubba,neutral
stratford,neutral
leadership,neutral
bail,neutral
miguel,neutral
union,neutral
beat,neutral
accurate,neutral
vessels,neutral
ought,neutral
plaza,neutral
prayers,neutral
per,neutral
unfinished,neutral
symmetric,neutral
settlements,neutral
integers,neutral
nominally,neutral
bills,neutral
rallied,neutral
canberra,neutral
translated,neutral
set,neutral
unemployed,neutral
gardiner,neutral
lease,neutral
publishers,neutral
peng,neutral
bridge,neutral
ik,neutral
ortega,neutral
partisan,neutral
hammond,neutral
leagues,neutral
syllables,neutral
turf,neutral
aesthetics,neutral
female,neutral
essential,neutral
september,neutral
additional,neutral
keynes,neutral
lana,neutral
thumped,neutral
newell,neutral
choreography,neutral
japanese,neutral
animals,neutral
quartet,neutral
professionals,neutral
angie,neutral
buddies,neutral
afterwards,neutral
thy,neutral
perez,neutral
variant,neutral
resource,neutral
federal,neutral
remark,neutral
average,neutral
contents,neutral
colombo,neutral
jets,neutral
baritone,neutral
transactions,neutral
funding,neutral
cyclone,neutral
ineligible,sadness
promotions,happy
galerie,neutral
de,neutral
rotherham,neutral
billings,neutral
gardens,neutral
slim,neutral
stands,neutral
dane,neutral
andersson,neutral
editing,neutral
rite,neutral
performed,neutral
dwyer,neutral
harper,neutral
finals,neutral
qatar,neutral
poetry,neutral
ahmad,neutral
contingent,neutral
fare,neutral
futsal,neutral
ich,neutral
bond,neutral
flight,neutral
prevailed,happy
cabinets,neutral
tunis,neutral
figured,neutral
libya,neutral
pregnant,neutral
nestled,love
td,neutral
osborne,neutral
nba,neutral
event,neutral
dancing,neutral
welcome,neutral
sculptor,neutral
positively,happy
ferguson,neutral
beverage,neutral
anglia,neutral
wnba,neutral
opener,neutral
tripoli,neutral
pp,neutral
archaeology,neutral
teachings,neutral
proceedings,neutral
nationalist,neutral
german,neutral
capita,neutral
piss,neutral
wen,neutral
numbers,neutral
li,neutral
veterans,neutral
trinidad,neutral
convoy,neutral
trustee,neutral
castile,neutral
challenges,neutral
mets,neutral
rated,neutral
diaz,neutral
honoured,happy
corridor,neutral
independence,neutral
exception,neutral
tr,neutral
playstation,neutral
eurovision,neutral
toll,neutral
loaned,neutral
omnibus,neutral
vivo,neutral
barnard,neutral
articles,neutral
presentations,neutral
peoples,neutral
ebert,neutral
breakdown,neutral
essays,neutral
richmond,neutral
starbucks,neutral
romans,neutral
decades,neutral
angelica,neutral
guatemala,neutral
naomi,neutral
blogs,neutral
luftwaffe,neutral
theme,neutral
programmes,neutral
hon,neutral
ab,neutral
brest,neutral
actors,neutral
myspace,neutral
appropriately,neutral
seneca,neutral
subsp,neutral
alternatively,neutral
sergeant,neutral
differ,neutral
deacon,neutral
miscellaneous,neutral
compositions,neutral
wry,sadness
portugal,neutral
kw,neutral
mathematician,neutral
attorney,neutral
children,neutral
patronage,happy
festivals,neutral
dorchester,neutral
munich,neutral
integral,neutral
squeezed,neutral
altitude,neutral
revised,neutral
mateo,neutral
hmm,neutral
runner,neutral
accountability,neutral
holden,neutral
parliament,neutral
exclude,neutral
soloists,neutral
hill,neutral
verse,neutral
specimens,neutral
sermons,neutral
gupta,neutral
subspecies,neutral
formerly,neutral
dfb,neutral
crap,neutral
fountain,neutral
abroad,neutral
judith,neutral
health,neutral
jill,neutral
premiered,neutral
withdraw,neutral
pit,neutral
espn,neutral
ants,neutral
paragraph,neutral
metric,neutral
honourable,happy
munchen,neutral
pakistan,neutral
hotel,neutral
becker,neutral
model,neutral
keys,neutral
producer,neutral
piano,neutral
nino,neutral
variables,neutral
nonlinear,neutral
alps,neutral
item,neutral
inclined,neutral
element,neutral
ivanov,neutral
kingsley,neutral
shine,neutral
terrestrial,neutral
hanna,neutral
constant,neutral
label,neutral
gradient,neutral
religious,neutral
vol,neutral
land,neutral
let,neutral
preston,neutral
eps,neutral
epilogue,neutral
molina,neutral
reynolds,neutral
packages,neutral
vegetation,neutral
eritrea,neutral
autonomy,neutral
councillor,neutral
artefacts,neutral
stamp,neutral
specifies,neutral
customer,neutral
bb,neutral
clergy,neutral
planets,neutral
minors,neutral
grove,neutral
merger,neutral
flinch,fear
knock,neutral
vicar,neutral
modulation,neutral
profits,neutral
lets,neutral
oakland,neutral
arranger,neutral
cove,neutral
variation,neutral
means,neutral
tuesday,neutral
gymnasium,neutral
frogs,neutral
discouraged,sadness
campground,neutral
grinned,happy
baseball,neutral
notice,neutral
released,neutral
routes,neutral
exodus,neutral
opposes,anger
integration,neutral
communities,neutral
submission,neutral
jae,neutral
template,neutral
moreover,neutral
volunteers,neutral
jayne,neutral
spanish,neutral
rudd,neutral
musical,neutral
burials,sadness
anderson,neutral
tack,neutral
traditionally,neutral
whitley,neutral
illustrated,neutral
swords,neutral
entries,neutral
presley,neutral
medication,neutral
nominees,neutral
accessed,neutral
productions,neutral
verity,neutral
niger,neutral
narration,neutral
tc,neutral
vt,neutral
platforms,neutral
flows,neutral
eleventh,neutral
prototype,neutral
songs,neutral
regional,neutral
video,neutral
lewis,neutral
waivers,neutral
propellers,neutral
boise,neutral
suffix,neutral
second,neutral
peak,neutral
genera,neutral
dialects,neutral
associations,neutral
copenhagen,neutral
conjecture,neutral
diocesan,neutral
via,neutral
cadiz,neutral
tyler,neutral
christianity,neutral
columns,neutral
estonian,neutral
hardy,neutral
vijay,neutral
sediment,neutral
monograph,neutral
latter,neutral
reserve,neutral
honolulu,neutral
lineage,neutral
moans,sadness
next,neutral
spiritual,neutral
infrastructure,neutral
weir,neutral
movie,neutral
bain,neutral
july,neutral
nicaragua,neutral
high,neutral
chang,neutral
than,neutral
qualifying,neutral
vii,neutral
green,neutral
zane,neutral
salvatore,neutral
chorale,neutral
cruisers,neutral
resign,neutral
brood,neutral
potsdam,neutral
rights,neutral
instituto,neutral
stoke,neutral
capitals,neutral
fortifications,neutral
hike,neutral
implements,neutral
alexandria,neutral
ramps,neutral
transatlantic,neutral
contested,neutral
misconduct,anger
ensemble,neutral
hidalgo,neutral
continuum,neutral
iso,neutral
brianna,neutral
denote,neutral
cappella,neutral
mecca,neutral
bonnie,neutral
elle,neutral
col,neutral
uses,neutral
australians,neutral
toes,neutral
economist,neutral
duet,neutral
chiefs,neutral
publications,neutral
bard,neutral
consultation,neutral
souza,neutral
grants,neutral
scheduled,neutral
americana,neutral
example,neutral
continued,neutral
male,neutral
banks,neutral
sharif,neutral
nurses,neutral
competitors,neutral
ymca,neutral
sherman,neutral
universities,neutral
underside,neutral
fontana,neutral
waterfront,neutral
suffolk,neutral
along,neutral
ds,neutral
vertices,neutral
receipts,neutral
kv,neutral
afc,neutral
collections,neutral
activists,neutral
warrington,neutral
pike,neutral
mapping,neutral
participated,neutral
citizenship,neutral
muller,neutral
gleam,neutral
agencies,neutral
home,neutral
proposals,neutral
chong,neutral
play,neutral
blah,neutral
suez,neutral
pollard,neutral
hillsborough,neutral
ladies,neutral
romania,neutral
trumpet,neutral
seminary,neutral
zur,neutral
semifinal,neutral
pollution,neutral
wilkins,neutral
referee,neutral
alumni,neutral
rao,neutral
citation,neutral
aa,neutral
offence,neutral
barber,neutral
imprint,neutral
bacon,neutral
unavailable,neutral
heavyweight,neutral
sabres,neutral
bose,neutral
c2,neutral
whales,neutral
zachary,neutral
brunette,neutral
poet,neutral
jaguar,neutral
butterflies,neutral
ti,neutral
yet,neutral
caps,neutral
eh,neutral
departing,neutral
enter,neutral
rudolf,neutral
endowment,neutral
solos,neutral
optics,neutral
geography,neutral
canadians,neutral
robots,neutral
cremated,neutral
favourites,neutral
vocalist,neutral
faa,neutral
malaysia,neutral
fabio,neutral
also,neutral
becomes,neutral
simplified,neutral
spectroscopy,neutral
tottenham,neutral
disciplines,neutral
eliza,neutral
matrix,neutral
fates,neutral
snapped,neutral
bangladesh,neutral
soap,neutral
ward,neutral
levels,neutral
primary,neutral
stream,neutral
towns,neutral
lloyd,neutral
champion,neutral
hats,neutral
rob,neutral
presbyterian,neutral
footage,neutral
files,neutral
inning,neutral
officers,neutral
material,neutral
whistling,neutral
clements,neutral
curtains,neutral
programs,neutral
ministerial,neutral
documents,neutral
wrestler,neutral
norwood,neutral
fiscal,neutral
uganda,neutral
austria,neutral
mcdonald,neutral
yielding,fear
dialect,neutral
niccolo,neutral
altogether,neutral
ave,neutral
studios,neutral
northampton,neutral
fund,neutral
barony,neutral
sega,neutral
memorandum,neutral
couples,neutral
way,neutral
miracles,surprise
taxpayer,neutral
fatalities,neutral
knowles,neutral
recommend,neutral
screamed,fear
ty,neutral
river,neutral
fish,neutral
hermitage,neutral
asturias,neutral
nationality,neutral
danced,neutral
enterprises,neutral
judges,neutral
dupont,neutral
boroughs,neutral
eclectic,neutral
chloe,neutral
teresa,neutral
dna,neutral
retail,neutral
equality,neutral
lecture,neutral
schuster,neutral
magna,neutral
saxophonist,neutral
march,neutral
refugees,neutral
discus,neutral
viii,neutral
reviews,neutral
czech,neutral
bassist,neutral
featherweight,neutral
haley,neutral
religions,neutral
tun,neutral
bethel,neutral
bauer,neutral
keyboards,neutral
dedication,love
europe,neutral
leroy,neutral
rector,neutral
tramway,neutral
nuremberg,neutral
collaborations,neutral
trent,neutral
retrieved,neutral
opposition,neutral
scheme,neutral
exclaimed,surprise
automobiles,neutral
brewery,neutral
materials,neutral
grafton,neutral
brazilian,neutral
io,neutral
disk,neutral
plants,neutral
coalition,neutral
choir,neutral
yearbook,neutral
rutherford,neutral
deposition,neutral
bathed,neutral
championships,neutral
bolton,neutral
lectures,neutral
initiative,neutral
fragrance,neutral
manifesto,neutral
ref,neutral
lastly,neutral
steps,neutral
discretion,neutral
waterford,neutral
applicants,neutral
poles,neutral
nantes,neutral
unesco,neutral
reviewers,neutral
naia,neutral
norton,neutral
harrisburg,neutral
irs,neutral
shelves,neutral
daryl,neutral
baltimore,neutral
ascent,neutral
cordoba,neutral
liner,neutral
technical,neutral
suzuki,neutral
derbyshire,neutral
defended,neutral
day,neutral
neatly,neutral
activities,neutral
xii,neutral
dialogues,neutral
cincinnati,neutral
hours,neutral
animation,neutral
mathews,neutral
font,neutral
journalists,neutral
songwriting,neutral
yielded,neutral
senior,neutral
skiing,neutral
populations,neutral
bristol,neutral
herself,neutral
mercer,neutral
stockings,neutral
audit,neutral
contributing,neutral
promoter,neutral
themes,neutral
aired,neutral
score,neutral
diary,neutral
university,neutral
snatch,anger
comic,neutral
level,neutral
nouns,neutral
composer,neutral
lviv,neutral
translation,neutral
seventeen,neutral
service,neutral
campos,neutral
seaman,neutral
foreword,neutral
featuring,neutral
mill,neutral
venezuela,neutral
personal,neutral
bonus,neutral
elliptic,neutral
links,neutral
mineral,neutral
clasp,neutral
shrugs,neutral
mayfield,neutral
pianist,neutral
glendale,neutral
youtube,neutral
romanian,neutral
photographs,neutral
huff,anger
qualifications,neutral
asserts,neutral
communications,neutral
era,neutral
plays,neutral
priscilla,neutral
demonstrations,anger
ieee,neutral
insurgents,anger
erect,neutral
beck,neutral
murmur,neutral
jaipur,neutral
buddhism,neutral
canoe,neutral
stanza,neutral
seventy,neutral
defender,neutral
grenada,neutral
females,neutral
marriott,neutral
llc,neutral
header,neutral
hd,neutral
fauna,neutral
present,neutral
replied,neutral
hockey,neutral
wharf,neutral
honour,happy
following,neutral
production,neutral
ii,neutral
bonuses,neutral
sud,neutral
far,neutral
cage,neutral
pupils,neutral
limestone,neutral
politics,neutral
nietzsche,neutral
hierarchical,neutral
speakers,neutral
tobacco,neutral
xx,neutral
devin,neutral
organise,neutral
excluding,neutral
navigation,neutral
malta,neutral
minas,neutral
pub,neutral
abc,neutral
eleven,neutral
gearbox,neutral
bce,neutral
carver,neutral
releases,neutral
poland,neutral
historical,neutral
ix,neutral
rb,neutral
songwriter,neutral
nm,neutral
scotland,neutral
tertiary,neutral
marginal,neutral
singer,neutral
negative,sadness
mclaren,neutral
appendix,neutral
nationalities,neutral
fourth,neutral
elegance,happy
species,neutral
mueller,neutral
audi,neutral
junior,neutral
contestant,neutral
dear,neutral
volta,neutral
tipperary,neutral
uk,neutral
subgroup,neutral
bells,neutral
armenia,neutral
somethin,neutral
claudia,neutral
respecting,neutral
sumner,neutral
adolescents,neutral
pouch,neutral
fishery,neutral
works,neutral
waived,sadness
tournament,neutral
gavin,neutral
pending,neutral
rohan,neutral
christie,neutral
greco,neutral
clint,neutral
georgetown,neutral
gma,neutral
oricon,neutral
according,neutral
interval,neutral
margins,neutral
chu,neutral
hogan,neutral
soundtrack,neutral
reviewed,neutral
fletcher,neutral
identities,neutral
blog,neutral
derivatives,neutral
osaka,neutral
illustrations,neutral
days,neutral
quarterfinal,neutral
peterborough,neutral
hamlet,neutral
hilltop,neutral
slovak,neutral
lads,neutral
supper,neutral
sloane,neutral
facebook,neutral
sherry,neutral
netherlands,neutral
hs,neutral
indirect,neutral
collingwood,neutral
meantime,neutral
mongolia,neutral
20th,neutral
arbitrary,neutral
atkinson,neutral
hourly,neutral
contributor,neutral
croatia,neutral
carrot,neutral
away,neutral
opponents,neutral
laurence,neutral
billboard,neutral
our,neutral
swimmers,neutral
volleyball,neutral
vocal,neutral
aziz,neutral
riverside,neutral
bourne,neutral
chen,neutral
week,neutral
lacks,neutral
authors,neutral
legend,happy
suppose,neutral
noah,neutral
southbound,neutral
chief,neutral
bowie,neutral
greene,neutral
intervals,neutral
electoral,neutral
departed,neutral
somerset,neutral
atlantic,neutral
verb,neutral
february,neutral
effects,neutral
toss,neutral
accordingly,neutral
government,neutral
jesuits,neutral
calvert,neutral
hamas,neutral
managerial,neutral
nominated,neutral
comments,neutral
education,neutral
bethlehem,neutral
litres,neutral
rbi,neutral
hm,neutral
solved,neutral
establishment,neutral
minister,neutral
comets,neutral
minerals,neutral
ringing,neutral
ltd,neutral
mecklenburg,neutral
previous,neutral
finally,neutral
note,neutral
implies,neutral
contractor,neutral
assumed,neutral
gamer,neutral
issue,neutral
august,neutral
arabia,neutral
archbishop,neutral
taxis,neutral
book,neutral
ye,neutral
meade,neutral
siam,neutral
greaves,neutral
laboratories,neutral
background,neutral
andover,neutral
nope,neutral
review,neutral
defend,neutral
winchester,neutral
electronic,neutral
troopers,neutral
triangle,neutral
routines,neutral
hectares,neutral
purcell,neutral
patients,neutral
bari,neutral
cooper,neutral
amherst,neutral
gdp,neutral
inputs,neutral
em,neutral
becca,neutral
exhibition,neutral
ends,neutral
estimation,neutral
years,neutral
wo,neutral
snap,neutral
ps,neutral
card,neutral
logan,neutral
terraces,neutral
singh,neutral
isn,neutral
invalid,neutral
eighty,neutral
merit,neutral
mma,neutral
function,neutral
cities,neutral
switzerland,neutral
cheney,neutral
isis,neutral
leeds,neutral
jing,neutral
slovenia,neutral
jenks,neutral
specifications,neutral
hungary,neutral
ions,neutral
nrl,neutral
rana,neutral
start,neutral
wines,neutral
graphs,neutral
designer,neutral
estadio,neutral
stanton,neutral
converse,neutral
friedman,neutral
claremont,neutral
rani,neutral
adjective,neutral
aba,neutral
lordship,neutral
nashville,neutral
accolades,happy
halifax,neutral
teachers,neutral
hewitt,neutral
ursula,neutral
periodical,neutral
filmmaker,neutral
hbo,neutral
literacy,neutral
martial,neutral
waterfalls,neutral
sung,neutral
itself,neutral
bancroft,neutral
link,neutral
kun,neutral
davis,neutral
archive,neutral
religion,neutral
quarter,neutral
sax,neutral
credits,neutral
mckay,neutral
disabled,neutral
table,neutral
quality,neutral
obituary,neutral
digits,neutral
matches,neutral
ford,neutral
panama,neutral
gt,neutral
lap,neutral
directors,neutral
latitude,neutral
combatants,neutral
upgraded,neutral
ndp,neutral
brigadier,neutral
promotion,neutral
hamburg,neutral
senators,neutral
zack,neutral
groin,neutral
celestial,neutral
burnley,neutral
owens,neutral
miniseries,neutral
noon,neutral
kota,neutral
posthumously,neutral
horatio,neutral
eighth,neutral
trio,neutral
ships,neutral
treasurer,neutral
lukas,neutral
palestine,neutral
jalan,neutral
changes,neutral
website,neutral
woodlands,neutral
propulsion,neutral
males,neutral
lipstick,neutral
archived,neutral
er,neutral
